timestamp,lat,lon,GHI,timestep
2025-06-14 13:30:00,37.589473684210525,126.92631578947368,799.6587524414062,5
2025-06-14 14:00:00,37.589473684210525,126.92631578947368,761.10009765625,6
2025-06-14 11:30:00,37.589473684210525,126.94736842105263,832.000732421875,1
2025-06-14 12:00:00,37.589473684210525,126.94736842105263,828.0294189453125,2
2025-06-14 12:30:00,37.589473684210525,126.94736842105263,814.6618041992188,3
2025-06-14 13:00:00,37.589473684210525,126.94736842105263,790.5840454101562,4
2025-06-14 13:30:00,37.589473684210525,126.94736842105263,758.6194458007812,5
2025-06-14 14:00:00,37.589473684210525,126.94736842105263,724.1871948242188,6
2025-06-14 11:30:00,37.589473684210525,126.96842105263158,756.255126953125,1
2025-06-14 12:00:00,37.589473684210525,126.96842105263158,756.1173095703125,2
2025-06-14 12:30:00,37.589473684210525,126.96842105263158,743.2225341796875,3
2025-06-14 13:00:00,37.589473684210525,126.96842105263158,717.6888427734375,4
2025-06-14 13:30:00,37.589473684210525,126.96842105263158,682.6226806640625,5
2025-06-14 14:00:00,37.589473684210525,126.96842105263158,651.5800170898438,6
2025-06-14 11:30:00,37.589473684210525,126.98947368421052,810.5087890625,1
2025-06-14 12:00:00,37.589473684210525,126.98947368421052,812.2388916015625,2
2025-06-14 12:30:00,37.589473684210525,126.98947368421052,802.9063110351562,3
2025-06-14 13:00:00,37.589473684210525,126.98947368421052,780.8790283203125,4
2025-06-14 13:30:00,37.589473684210525,126.98947368421052,752.1295166015625,5
2025-06-14 14:00:00,37.589473684210525,126.98947368421052,719.0916748046875,6
2025-06-14 11:30:00,37.589473684210525,127.01052631578948,873.3716430664062,1
2025-06-14 12:00:00,37.589473684210525,127.01052631578948,865.8388061523438,2
2025-06-14 12:30:00,37.589473684210525,127.01052631578948,849.396484375,3
2025-06-14 13:00:00,37.589473684210525,127.01052631578948,828.0520629882812,4
2025-06-14 13:30:00,37.589473684210525,127.01052631578948,799.6201782226562,5
2025-06-14 14:00:00,37.589473684210525,127.01052631578948,762.8997802734375,6
2025-06-14 11:30:00,37.589473684210525,127.03157894736842,872.56982421875,1
2025-06-14 12:00:00,37.589473684210525,127.03157894736842,861.0833740234375,2
2025-06-14 12:30:00,37.589473684210525,127.03157894736842,842.0745849609375,3
2025-06-14 13:00:00,37.589473684210525,127.03157894736842,820.0487670898438,4
2025-06-14 13:30:00,37.589473684210525,127.03157894736842,792.046142578125,5
2025-06-14 14:00:00,37.589473684210525,127.03157894736842,751.6979370117188,6
2025-06-14 11:30:00,37.589473684210525,127.05263157894737,859.1243286132812,1
2025-06-14 12:00:00,37.589473684210525,127.05263157894737,848.5118408203125,2
2025-06-14 12:30:00,37.589473684210525,127.05263157894737,830.65576171875,3
2025-06-14 13:00:00,37.589473684210525,127.05263157894737,809.2449340820312,4
2025-06-14 13:30:00,37.589473684210525,127.05263157894737,781.986083984375,5
2025-06-14 14:00:00,37.589473684210525,127.05263157894737,746.0824584960938,6
2025-06-14 11:30:00,37.589473684210525,127.07368421052632,852.086181640625,1
2025-06-14 12:00:00,37.589473684210525,127.07368421052632,841.2376708984375,2
2025-06-14 12:30:00,37.589473684210525,127.07368421052632,823.2653198242188,3
2025-06-14 13:00:00,37.589473684210525,127.07368421052632,801.465087890625,4
2025-06-14 13:30:00,37.589473684210525,127.07368421052632,773.4111328125,5
2025-06-14 14:00:00,37.589473684210525,127.07368421052632,736.89013671875,6
2025-06-14 11:30:00,37.589473684210525,127.09473684210526,836.4292602539062,1
2025-06-14 12:00:00,37.589473684210525,127.09473684210526,823.434814453125,2
2025-06-14 12:30:00,37.589473684210525,127.09473684210526,803.7787475585938,3
2025-06-14 13:00:00,37.589473684210525,127.09473684210526,779.8800048828125,4
2025-06-14 13:30:00,37.589473684210525,127.09473684210526,750.3662109375,5
2025-06-14 14:00:00,37.589473684210525,127.09473684210526,712.5823974609375,6
2025-06-14 11:30:00,37.589473684210525,127.11578947368422,842.2553100585938,1
2025-06-14 12:00:00,37.589473684210525,127.11578947368422,833.3324584960938,2
2025-06-14 12:30:00,37.589473684210525,127.11578947368422,817.2352905273438,3
2025-06-14 13:00:00,37.589473684210525,127.11578947368422,799.5093994140625,4
2025-06-14 13:30:00,37.589473684210525,127.11578947368422,776.8264770507812,5
2025-06-14 14:00:00,37.589473684210525,127.11578947368422,738.9312744140625,6
2025-06-14 11:30:00,37.589473684210525,127.13684210526316,862.1853637695312,1
2025-06-14 12:00:00,37.589473684210525,127.13684210526316,853.6423950195312,2
2025-06-14 12:30:00,37.589473684210525,127.13684210526316,834.796875,3
2025-06-14 13:00:00,37.589473684210525,127.13684210526316,814.0966796875,4
2025-06-14 13:30:00,37.589473684210525,127.13684210526316,787.1104736328125,5
2025-06-14 14:00:00,37.589473684210525,127.13684210526316,749.4867553710938,6
2025-06-14 11:30:00,37.589473684210525,127.15789473684211,829.9075317382812,1
2025-06-14 12:00:00,37.589473684210525,127.15789473684211,810.3206176757812,2
2025-06-14 12:30:00,37.589473684210525,127.15789473684211,784.212646484375,3
2025-06-14 13:00:00,37.589473684210525,127.15789473684211,759.2109375,4
2025-06-14 13:30:00,37.589473684210525,127.15789473684211,731.8333740234375,5
2025-06-14 14:00:00,37.589473684210525,127.15789473684211,695.4109497070312,6
2025-06-14 11:30:00,37.589473684210525,127.17894736842105,822.0110473632812,1
2025-06-14 12:00:00,37.589473684210525,127.17894736842105,798.419189453125,2
2025-06-14 12:30:00,37.589473684210525,127.17894736842105,769.5661010742188,3
2025-06-14 13:00:00,37.589473684210525,127.17894736842105,742.3401489257812,4
2025-06-14 13:30:00,37.589473684210525,127.17894736842105,712.6099853515625,5
2025-06-14 14:00:00,37.589473684210525,127.17894736842105,676.9306640625,6
2025-06-14 11:30:00,37.589473684210525,127.2,858.9068603515625,1
2025-06-14 12:00:00,37.589473684210525,127.2,843.217529296875,2
2025-06-14 12:30:00,37.589473684210525,127.2,818.7955322265625,3
2025-06-14 13:00:00,37.589473684210525,127.2,792.5064086914062,4
2025-06-14 13:30:00,37.589473684210525,127.2,761.2905883789062,5
2025-06-14 14:00:00,37.589473684210525,127.2,722.7098999023438,6
2025-06-14 11:30:00,37.60526315789474,126.8,826.106689453125,1
2025-06-14 12:00:00,37.60526315789474,126.8,811.509521484375,2
2025-06-14 12:30:00,37.60526315789474,126.8,789.5023193359375,3
2025-06-14 13:00:00,37.60526315789474,126.8,764.980712890625,4
2025-06-14 13:30:00,37.60526315789474,126.8,735.1171875,5
2025-06-14 14:00:00,37.60526315789474,126.8,698.9725341796875,6
2025-06-14 11:30:00,37.60526315789474,126.82105263157895,838.641845703125,1
2025-06-14 12:00:00,37.60526315789474,126.82105263157895,824.4813842773438,2
2025-06-14 12:30:00,37.60526315789474,126.82105263157895,801.4578247070312,3
2025-06-14 13:00:00,37.60526315789474,126.82105263157895,776.5309448242188,4
2025-06-14 13:30:00,37.60526315789474,126.82105263157895,746.4834594726562,5
2025-06-14 14:00:00,37.60526315789474,126.82105263157895,709.826416015625,6
2025-06-14 11:30:00,37.60526315789474,126.84210526315789,826.4352416992188,1
2025-06-14 12:00:00,37.60526315789474,126.84210526315789,814.1547241210938,2
2025-06-14 12:30:00,37.60526315789474,126.84210526315789,792.6152954101562,3
2025-06-14 13:00:00,37.60526315789474,126.84210526315789,768.1325073242188,4
2025-06-14 13:30:00,37.60526315789474,126.84210526315789,737.5074462890625,5
2025-06-14 14:00:00,37.60526315789474,126.84210526315789,702.1095581054688,6
2025-06-14 11:30:00,37.60526315789474,126.86315789473684,838.3069458007812,1
2025-06-14 12:00:00,37.60526315789474,126.86315789473684,829.21044921875,2
2025-06-14 12:30:00,37.60526315789474,126.86315789473684,810.2935180664062,3
2025-06-14 13:00:00,37.60526315789474,126.86315789473684,786.47607421875,4
2025-06-14 13:30:00,37.60526315789474,126.86315789473684,755.0011596679688,5
2025-06-14 14:00:00,37.60526315789474,126.86315789473684,719.5233764648438,6
2025-06-14 11:30:00,37.60526315789474,126.88421052631578,846.87255859375,1
2025-06-14 12:00:00,37.60526315789474,126.88421052631578,841.8685302734375,2
2025-06-14 12:30:00,37.60526315789474,126.88421052631578,825.7501220703125,3
2025-06-14 13:00:00,37.60526315789474,126.88421052631578,803.557373046875,4
2025-06-14 13:30:00,37.60526315789474,126.88421052631578,772.8419799804688,5
2025-06-14 14:00:00,37.60526315789474,126.88421052631578,737.3456420898438,6
2025-06-14 11:30:00,37.60526315789474,126.90526315789474,867.0031127929688,1
2025-06-14 12:00:00,37.60526315789474,126.90526315789474,863.4847412109375,2
2025-06-14 12:30:00,37.60526315789474,126.90526315789474,848.92333984375,3
2025-06-14 13:00:00,37.60526315789474,126.90526315789474,825.6493530273438,4
2025-06-14 13:30:00,37.60526315789474,126.90526315789474,793.1898193359375,5
2025-06-14 14:00:00,37.60526315789474,126.90526315789474,757.125244140625,6
2025-06-14 11:30:00,37.60526315789474,126.92631578947368,860.0529174804688,1
2025-06-14 12:00:00,37.60526315789474,126.92631578947368,859.68212890625,2
2025-06-14 12:30:00,37.60526315789474,126.92631578947368,847.0762329101562,3
2025-06-14 13:00:00,37.60526315789474,126.92631578947368,821.78662109375,4
2025-06-14 13:30:00,37.60526315789474,126.92631578947368,788.1174926757812,5
2025-06-14 14:00:00,37.60526315789474,126.92631578947368,751.1908569335938,6
2025-06-14 11:30:00,37.60526315789474,126.94736842105263,814.7634887695312,1
2025-06-14 12:00:00,37.60526315789474,126.94736842105263,815.6626586914062,2
2025-06-14 12:30:00,37.60526315789474,126.94736842105263,805.7318115234375,3
2025-06-14 13:00:00,37.60526315789474,126.94736842105263,782.9459838867188,4
2025-06-14 13:30:00,37.60526315789474,126.94736842105263,752.4926147460938,5
2025-06-14 14:00:00,37.60526315789474,126.94736842105263,720.8897094726562,6
2025-06-14 11:30:00,37.60526315789474,126.96842105263158,796.2739868164062,1
2025-06-14 12:00:00,37.60526315789474,126.96842105263158,798.8258666992188,2
2025-06-14 12:30:00,37.60526315789474,126.96842105263158,790.105224609375,3
2025-06-14 13:00:00,37.60526315789474,126.96842105263158,767.9896240234375,4
2025-06-14 13:30:00,37.60526315789474,126.96842105263158,739.5770263671875,5
2025-06-14 14:00:00,37.60526315789474,126.96842105263158,707.3312377929688,6
2025-06-14 11:30:00,37.60526315789474,126.98947368421052,842.1580810546875,1
2025-06-14 12:00:00,37.60526315789474,126.98947368421052,839.49267578125,2
2025-06-14 12:30:00,37.60526315789474,126.98947368421052,827.0610961914062,3
2025-06-14 13:00:00,37.60526315789474,126.98947368421052,803.66162109375,4
2025-06-14 13:30:00,37.60526315789474,126.98947368421052,773.3004760742188,5
2025-06-14 14:00:00,37.60526315789474,126.98947368421052,738.0697631835938,6
2025-06-14 11:30:00,37.60526315789474,127.01052631578948,921.70166015625,1
2025-06-14 12:00:00,37.60526315789474,127.01052631578948,920.3510131835938,2
